kepler_ID,period,epoch,duration
KIC 3248033,1.33410942554474,66.6990509033203,2.19
KIC 5903312,1.16015625,54.7017211914063,1.66
KIC 11553706,3.71980977058411,68.067512512207,2.75
KIC 11913073,3.74782919883728,104.66438293457,3.69
KIC 7684873,2.94738483428955,104.528518676758,3.03
KIC 3964562,3.01247620582581,68.2583618164063,2.48
KIC 9110357,0.895280182361603,66.4100189208984,2.74
KIC 7255336,1.20319545269012,66.9303817749023,1.55
KIC 10125352,4.28851556777954,54.9718894958496,2.08
KIC 9071386,4.69330596923828,69.8619613647461,5.17
KIC 4743513,2.0860812664032,103.963798522949,1.94
KIC 10593759,3.13260459899902,69.009521484375,2.85
KIC 3832716,1.1418764591217,103.338226318359,4.17
KIC 4247791,4.10087203979492,101.145248413086,6.87
KIC 6956014,0.925584971904755,102.691589355469,1.72
KIC 5725087,0.366196900606155,66.5597534179688,1.11
KIC 9025922,11.3202905654907,110.083572387695,3.26
KIC 3742855,6.39719247817993,107.364151000977,5.12
KIC 3558981,2.98786234855652,101.010620117188,2.61
KIC 8248939,1.63346076011658,114.854621887207,2.53
KIC 10620329,0.436282306909561,103.701728820801,1.04
KIC 6889235,5.18857669830322,58.8489608764648,4.25
KIC 9552608,9.25062274932861,68.4051818847656,5.42
KIC 7700871,2.5898118019104,66.884407043457,2.69
KIC 9210823,0.828206181526184,68.7212524414063,1.87
KIC 10489525,1.61224317550659,64.8516464233398,3.1
KIC 4752451,6.41497659683228,65.861701965332,2.93
KIC 6721123,7.36178874969482,65.2502670288086,3.66
KIC 3247396,8.81113529205322,69.4533233642578,3.65
KIC 8892910,10.8101148605347,65.951301574707,3.73
KIC 11673674,4.61876964569092,66.3857192993164,5.53
KIC 7601633,15.6638584136963,80.3954620361328,2.33
KIC 9048161,8.66783142089844,70.3404083251953,4.2
KIC 10555375,5.80179214477539,70.5775527954102,3.68
KIC 6631721,13.7382402420044,67.4332809448242,2.89
KIC 5652237,4.46448040008545,65.3217697143555,2.72
KIC 6185711,11.7023162841797,84.1300201416016,1.94
KIC 11044770,15.6081771850586,77.3092727661133,4.67
KIC 8323753,6.7142915725708,67.3135299682617,2.85
KIC 11455491,6.1430606842041,68.1447906494141,4.72
KIC 12504988,5.09393930435181,72.7170562744141,3.81
KIC 5376836,3.47942423820496,69.7966003417969,3.3
KIC 7972785,7.30073022842407,66.5660171508789,5.69
KIC 10019708,8.78485012054443,68.3497924804688,5.49
KIC 9838975,18.6928615570068,76.832389831543,4.03
KIC 5547480,3.97986245155334,65.0702819824219,1.77
KIC 3862246,4.70249843597412,69.3075408935547,1.92
KIC 5023956,1.82464516162872,80.4826126098633,2.95
KIC 8453211,5.77674436569214,76.09619140625,5.02
KIC 9592579,2.6375777721405,67.2116012573242,4.3
KIC 3097346,4.02979564666748,103.690353393555,3.14
KIC 5716763,1.28132045269012,102.666809082031,0.88
KIC 8703887,14.170970916748,108.60710144043,3.61
KIC 10488450,2.6834077835083,104.424087524414,1.9
KIC 11200415,4.6396279335022,105.21443939209,2.91
KIC 3438975,2.97593760490417,104.668930053711,4.43
KIC 7024222,1.63309180736542,103.197196960449,1.45
KIC 8700558,4.79183721542358,106.510032653809,2.13
KIC 8948424,5.8888258934021,106.582649230957,3.08
KIC 9641041,1.08908116817474,104.228538513184,2.52
KIC 9724984,7.86336183547974,104.001693725586,2.7
KIC 9895004,2.25082612037659,103.321220397949,1.21
KIC 10031885,8.58951854705811,107.966949462891,6.07
KIC 10383687,8.48778343200684,109.93367767334,2.79
KIC 11189127,2.67194294929504,102.853080749512,1.81
KIC 12106929,5.93722820281982,104.572540283203,3.94
KIC 1571511,14.0224523544312,110.594551086426,8.09
KIC 2438070,2.44294214248657,104.096977233887,2.92
KIC 12643589,1.41162872314453,111.262413024902,1.2
KIC 2449074,4.94402885437012,106.747886657715,2.94
KIC 2452450,8.09702968597412,103.811347961426,4.57
KIC 3230578,6.33761405944824,103.189086914063,1.62
KIC 3231137,3.90016984939575,105.369552612305,2.65
KIC 3847708,3.74122333526611,104.705879211426,2.48
KIC 3849155,1.16831529140472,103.601951599121,1.27
KIC 4159347,12.2836389541626,107.361282348633,2.78
KIC 4165960,6.77449560165405,104.010643005371,1.93
KIC 4252322,14.5915307998657,113.85018157959,1.35
KIC 7289157,5.26638269424438,106.833938598633,3.58
KIC 3342592,17.1773204803467,103.545738220215,8.14
KIC 5218441,3.61375451087952,104.422142028809,5.35
KIC 5478055,15.852198600769,107.228736877441,3.91
KIC 5872150,5.92236614227295,106.818458557129,3.04
KIC 9597411,1.57563138008118,103.392570495605,2.05
KIC 11824222,15.8413438796997,110.141227722168,2.68
KIC 5021176,4.04506731033325,105.681533813477,2.19
KIC 6200715,3.72352623939514,105.181060791016,2.97
KIC 6758917,2.23610019683838,102.647827148438,1.75
KIC 8621348,11.3444223403931,105.843521118164,3.61
KIC 8773869,1.576340675354,103.879928588867,3.2
KIC 11255761,4.99266958236694,102.554107666016,2.49
KIC 12316431,17.907787322998,108.556869506836,4.22
KIC 2576197,2.21702861785889,104.696983337402,1.89
KIC 2576197,8.87448406219482,73.3065032958984,3.12
KIC 3541800,4.66228866577148,102.658309936523,2.93
KIC 3834360,2.90847182273865,103.121650695801,1.85
KIC 4049108,4.80440616607666,102.640068054199,2.7
KIC 5282051,5.91022968292236,104.159912109375,3.59
KIC 7602070,11.755838394165,109.068099975586,3.28
KIC 7812179,17.7947444915771,102.594100952148,3.12
KIC 7840044,13.5424022674561,104.092407226563,3.25
KIC 9636569,10.6361513137817,104.696159362793,4.13
KIC 10068030,2.02312731742859,103.512069702148,1.22
KIC 11913012,3.74787259101868,104.663047790527,3.56
KIC 11972666,1.09170794487,103.382820129395,2.01
KIC 3437776,10.2976999282837,64.7319412231445,3.96
KIC 3437776,0.635585784912109,66.4186935424805,2.75
KIC 5303551,2.39911365509033,104.449211120605,3.46
KIC 5738496,9.50166511535645,108.667091369629,3.74
KIC 7025846,2.34051489830017,103.198417663574,2.89
KIC 8106610,12.3990640640259,105.777008056641,3.32
KIC 9886221,2.99269819259644,103.800201416016,1.67
KIC 2441151,2.19200658798218,104.671257019043,2.15
KIC 3970233,8.25491142272949,107.434303283691,6.54
KIC 5014753,3.1706268787384,105.046508789063,2.4
KIC 6960456,5.07437038421631,104.561752319336,4.22
KIC 9714696,1.43335604667664,102.850547790527,1.34
KIC 10384962,2.87924265861511,103.709976196289,2.36
KIC 12251650,17.7619972229004,107.182510375977,2.71
KIC 4659405,4.53242349624634,104.926467895508,2.38
KIC 4742414,15.4580717086792,106.781440734863,8.82
KIC 4861736,6.27781677246094,105.578857421875,6.34
KIC 5090690,12.0116605758667,109.635040283203,3.27
KIC 5181817,4.35039377212524,104.434562683105,1.72
KIC 5309353,1.3764066696167,102.72176361084,1.79
KIC 5384802,3.04155015945435,103.487503051758,2.78
KIC 5596440,10.4748668670654,105.120178222656,2.02
KIC 5893123,1.12597560882568,102.630378723145,1.6
KIC 5966660,1.90663456916809,103.06298828125,2.47
KIC 6805146,13.7796993255615,111.687477111816,7.55
KIC 6960445,5.07435274124146,104.565490722656,4.13
KIC 7385509,1.65547728538513,102.54606628418,3.35
KIC 7466863,11.971004486084,104.086540222168,2.24
KIC 8409588,1.36083650588989,102.70858001709,1.12
KIC 8869680,7.03369903564453,107.159049987793,6.27
KIC 8908102,5.41457843780518,107.605102539063,4.35
KIC 9053112,1.274822473526,102.88159942627,6.31
KIC 9300285,1.01267266273499,103.188331604004,2.19
KIC 9640985,2.17815351486206,104.230499267578,2.43
KIC 9834719,1.62166893482208,103.357711791992,1.53
KIC 10005020,6.97109413146973,107.701530456543,3.85
KIC 10157573,5.11578321456909,106.26432800293,1.96
KIC 10191070,1.21374666690826,103.581497192383,4.01
KIC 10225800,1.4237939119339,102.674377441406,1.51
KIC 10259031,7.06113719940186,102.864593505859,2.32
KIC 10419211,11.5214176177979,103.839538574219,2.82
KIC 10583180,2.69627332687378,103.74836730957,4.01
KIC 10848459,1.73695158958435,103.306938171387,1.83
KIC 11152159,2.70128512382507,103.693656921387,2.62
KIC 11463211,1.50635755062103,103.996528625488,1.34
KIC 12459725,14.1797876358032,104.502410888672,2.23
KIC 2440757,1.43377196788788,103.402786254883,1.42
KIC 2445129,10.318678855896,106.313949584961,2.89
KIC 3114661,0.444293111562729,102.86393737793,1.51
KIC 3120431,3.34190940856934,104.642959594727,2.76
KIC 3554600,7.54419422149658,104.790328979492,5.41
KIC 3836375,1.54039835929871,103.504257202148,1.72
KIC 3838486,2.99020910263062,104.988609313965,5.2
KIC 4936180,4.6409273147583,106.719833374023,1.63
KIC 5287983,2.50710225105286,103.99974822998,1.49
KIC 5370302,3.90431761741638,106.394348144531,3.47
KIC 5372966,9.28635692596436,104.820747375488,3.99
KIC 5481416,2.38404583930969,104.583061218262,2.16
KIC 5649215,2.44672656059265,103.67024230957,3.26
KIC 6267425,3.16646146774292,105.002113342285,2.36
KIC 6675056,10.4430932998657,108.408332824707,2.87
KIC 6756669,5.85153341293335,106.821441650391,3.21
KIC 6862603,2.86116337776184,104.646949768066,1.52
KIC 7552344,1.00075471401215,102.97274017334,1.13
KIC 7708215,7.94260168075562,107.527328491211,5.08
KIC 8256049,16.3719024658203,105.761596679688,2.92
KIC 9159275,3.04485416412354,105.010940551758,7.07
KIC 9166870,3.85560297966003,103.67845916748,2.97
KIC 9171801,3.1856689453125,104.659370422363,1.9
KIC 7661409,3.1404857635498,111.469619750977,5.85
KIC 10002261,12.7137937545776,108.071823120117,2.55
KIC 3337351,7.04710721969604,108.032241821289,2.61
KIC 3233043,0.379462093114853,103.248611450195,1.07
KIC 6579806,9.88048362731934,106.60782623291,2.31
KIC 3560301,4.64993572235107,194.30322265625,13.68
KIC 11502218,3.98859906196594,104.018218994141,1.69
KIC 11180361,0.53305971622467,104.225959777832,1.46
KIC 11494130,18.9547309875488,195.394287109375,14.31
KIC 1433962,1.59267282485962,66.9146499633789,5.83
KIC 11607193,7.15490865707397,199.048522949219,5.99
KIC 10227501,2.00280785560608,194.955337524414,2.54
KIC 10743597,0.817033886909485,65.8332366943359,2.35
KIC 2157247,5.68558645248413,66.0967330932617,17.79
KIC 2441728,0.856900990009308,66.6724090576172,1.39
KIC 2309585,1.83852589130402,285.720550537109,2.39
KIC 892772,5.09280729293823,290.526947021484,3.83
KIC 5728283,6.1982741355896,116.372360229492,7.43
KIC 8127639,1.02347254753113,287.817901611328,1.65
KIC 8176653,2.86668181419373,67.0651092529297,0.93
KIC 8183911,8.30686378479004,70.0823593139648,2.1
KIC 2558363,0.546244919300079,111.565170288086,1.45
KIC 2445154,8.41180229187012,72.654541015625,4.08
KIC 2166206,8.09692668914795,73.7428894042969,2.56
KIC 5899544,1.73943877220154,287.887756347656,1.93
KIC 5963222,1.21726703643799,66.3278884887695,2.77
KIC 6205468,3.72285437583923,112.300857543945,10.24
KIC 6153201,0.530300080776215,287.985229492188,1.99
KIC 5802486,1.07391965389252,110.922706604004,1.73
KIC 5817553,4.20615339279175,69.4491119384766,7.22
KIC 5816811,2.22772097587585,67.4512329101563,3.53
KIC 5816165,0.591912806034088,288.354034423828,0.92
KIC 5802246,0.525153696537018,66.7438201904297,1.45
KIC 6066403,1.30386328697205,67.2104797363281,3.04
KIC 6209637,0.734491407871246,66.4415512084961,6.72
KIC 5988031,2.55566644668579,67.4705276489258,6.62
KIC 5820218,3.41178703308105,66.1794509887695,2.24
KIC 5876368,0.525425970554352,66.1864624023438,1.04
KIC 5964985,1.85137844085693,66.1954879760742,8.82
KIC 6066416,1.30386030673981,67.2111129760742,2.83
KIC 6124941,5.67016553878784,69.200569152832,0.85
KIC 6147122,15.4515542984009,75.2211990356445,3.28
KIC 8218274,1.18735337257385,66.4647674560547,3.14
KIC 8242681,4.02063035964966,66.6375885009766,3.68
KIC 8264070,2.89738202095032,383.7587890625,3.05
KIC 8244190,1.09207117557526,66.1929626464844,1.83
KIC 8262210,1.61296284198761,111.536651611328,2.96
KIC 10232123,1.34377026557922,66.274658203125,1.71
KIC 10268907,1.1039719581604,287.584564208984,1.08
KIC 10153827,0.293627709150314,66.5867080688477,1.26
KIC 10158990,1.09660136699677,66.6078872680664,2.16
KIC 10148521,1.20426535606384,67.0589981079102,1.33
KIC 3124412,0.948950588703156,67.3675308227539,2.84
KIC 3113266,0.497930586338043,66.341911315918,0.96
KIC 3232859,8.38722038269043,71.9022369384766,1.86
KIC 3098184,15.2407169342041,302.545318603516,12.99
KIC 2720309,0.413338214159012,66.2095718383789,1.39
KIC 3239636,0.528756320476532,66.3839111328125,3.56
KIC 3340070,10.9108972549438,75.5355072021484,3.79
KIC 3240706,5.48989915847778,67.1069107055664,2.86
KIC 3228824,0.730954885482788,288.896026611328,2.76
KIC 2851100,0.890118300914764,66.2619705200195,0.88
KIC 3130300,5.76560831069946,66.320686340332,2.71
KIC 3228959,0.730960607528687,66.678092956543,2.77
KIC 3003992,7.24482393264771,72.1043930053711,2.56
KIC 3003992,13.5549545288086,72.8187103271484,2.51
KIC 6359798,14.1540431976318,73.6972427368164,4.02
KIC 6311681,0.844784200191498,67.2165832519531,2.54
KIC 6365321,0.84848541021347,66.583869934082,1.15
KIC 6301035,11.9909582138062,76.2835922241211,4.23
KIC 6292162,7.81484031677246,290.519744873047,2.41
KIC 8279765,2.75778961181641,68.2327880859375,2.43
KIC 8330548,1.91415679454803,67.6445770263672,2.92
KIC 8374494,5.25189304351807,290.323272705078,4.13
KIC 8397446,0.986621201038361,381.592376708984,2.65
KIC 8386035,1.63485562801361,67.5072479248047,6.79
KIC 8378634,3.62944149971008,67.7012634277344,4.55
KIC 8397675,0.553259372711182,66.4471588134766,0.68
KIC 8312852,7.4403920173645,67.7637786865234,2.23
KIC 8299955,2.68273448944092,67.2535781860352,3.44
KIC 10351767,0.635070621967316,67.0198822021484,1.59
KIC 10295951,6.81082391738892,69.046142578125,7.72
KIC 10342041,0.933746814727783,66.3865737915039,4.73
KIC 10514770,1.87241899967194,67.36572265625,1.39
KIC 10342065,0.933747470378876,66.386833190918,5.18
KIC 10352945,6.47173452377319,289.386474609375,6.97
KIC 10485179,0.445273995399475,66.972038269043,2.03
KIC 10485069,0.445269495248795,66.530158996582,1.77
KIC 10341913,0.933752179145813,67.3156890869141,4.54
KIC 10480921,2.03730225563049,66.6132278442383,3.75
KIC 3869825,4.80064916610718,67.3628311157227,7.69
KIC 3655332,15.0665006637573,73.6511001586914,4.72
KIC 3344419,0.651783525943756,66.111198425293,1.48
KIC 3865567,11.1162033081055,66.1004028320313,2.64
KIC 3544689,1.92285895347595,67.657958984375,2.65
KIC 4037164,0.635446727275848,67.1828765869141,1.23
KIC 3443790,1.66578364372253,66.8623580932617,1.52
KIC 3860441,2.9881010055542,66.2703170776367,2.5
KIC 3765771,2.78388357162476,66.2270812988281,1.83
KIC 3557341,0.393726289272308,111.587509155273,1.47
KIC 3348082,3.98226928710938,68.5186767578125,2.72
KIC 3853673,0.643796384334564,66.9819030761719,1.05
KIC 3557493,0.393726706504822,66.3091430664063,1.53
KIC 3858704,3.00359916687012,68.6454925537109,3.97
KIC 3556220,0.796728372573853,66.081298828125,2.79
KIC 3542588,3.47141885757446,66.7437973022461,3.58
KIC 6613006,7.38883447647095,66.9336166381836,4.92
KIC 6606653,2.69802236557007,69.3325271606445,5.8
KIC 6620003,1.71427428722382,66.3151397705078,1.79
KIC 6387450,3.66132664680481,68.269172668457,2.39
KIC 6432059,0.769741475582123,66.2962799072266,1.72
KIC 6545358,1.17154145240784,111.595252990723,1.28
KIC 6390824,0.973546326160431,66.4982223510742,1.58
KIC 6546528,3.05348920822144,66.8903198242188,2.45
KIC 6531491,14.3243207931519,297.388458251953,3.31
KIC 6677256,3.12593078613281,289.403900146484,1.92
KIC 8801343,2.7398738861084,67.5497131347656,3.86
KIC 8488878,5.80187320709229,290.453063964844,3.43
KIC 8620565,0.782045125961304,67.0208587646484,1.46
KIC 8616873,0.576081275939941,67.1047668457031,1.26
KIC 8737796,0.885761678218842,67.4803695678711,2.89
KIC 8462258,3.61152482032776,290.252014160156,6.24
KIC 8454250,5.08279800415039,70.2558898925781,5.93
KIC 8848271,9.99162578582764,70.4471969604492,3.03
KIC 8823426,1.50649774074554,111.186538696289,3.21
KIC 8766222,5.29708480834961,110.961196899414,3.89
KIC 8703884,14.1708946228027,292.830169677734,3.51
KIC 8552583,1.06194269657135,66.845947265625,2.25
KIC 8519253,5.93818998336792,69.5287628173828,1.9
KIC 8757910,0.655001401901245,66.1763534545898,1.33
KIC 8552498,0.530962884426117,66.8515472412109,2.29
KIC 8552565,1.06193768978119,66.8482131958008,2.12
KIC 8509361,6.0989465713501,68.5254669189453,3.63
KIC 10960993,3.11708879470825,67.6839218139648,2.39
KIC 10879208,0.668484210968018,111.280242919922,1.53
KIC 10748393,4.88781070709229,287.538482666016,2.3
KIC 10874226,11.973611831665,77.7783203125,3.25
KIC 10661771,1.23136377334595,66.036262512207,4.09
KIC 10924853,2.1024112701416,67.3950500488281,1.34
KIC 10874926,11.7031021118164,66.7210388183594,1.91
KIC 10549562,9.08952808380127,72.0791091918945,4.5
KIC 10666230,1.57780015468597,66.3073272705078,1.63
KIC 10971674,2.38086247444153,68.3246231079102,4.06
KIC 10676923,1.03109157085419,66.9409713745117,2.27
KIC 10785538,0.522463202476501,66.7480621337891,0.81
KIC 4070376,1.63460266590118,66.9716110229492,2.21
KIC 4480676,0.711966514587402,67.2229690551758,1.55
KIC 4079535,17.7271118164063,289.795745849609,3.68
KIC 4551328,0.522057712078094,66.1380310058594,1.45
KIC 4372768,15.6405534744263,292.056610107422,4.36
KIC 4150539,8.65289402008057,67.3166885375977,3.44
KIC 4285107,2.24306106567383,66.4433364868164,2.78
KIC 4150624,8.65339374542236,67.2927780151367,3.23
KIC 4386059,2.90053486824036,112.843597412109,2.75
KIC 4570931,1.54493749141693,66.5465927124023,1.09
KIC 7284688,0.323021411895752,66.6035614013672,2.1
KIC 7199774,4.70812702178955,70.0714492797852,2.71
KIC 6866228,7.70237302780151,70.5630187988281,3.0
KIC 6847018,16.6621646881104,75.1858062744141,3.86
KIC 7220322,0.752161502838135,67.0455627441406,1.66
KIC 6956233,4.81884717941284,291.1630859375,5.12
KIC 6891543,1.75256240367889,67.4724197387695,3.84
KIC 7174351,1.48709785938263,66.9767608642578,1.21
KIC 6878167,0.833975195884705,66.6848831176758,1.6
KIC 6863839,1.92629158496857,66.6892471313477,2.69
KIC 7296086,0.89073371887207,67.568717956543,1.4
KIC 7375795,1.38332378864288,68.9499664306641,1.81
KIC 7025526,1.07410848140717,66.8401031494141,1.86
KIC 9451127,5.11740207672119,67.5858306884766,3.82
KIC 8953257,3.22178339958191,69.1411666870117,2.99
KIC 8971432,0.624384820461273,66.0442199707031,1.6
KIC 9143254,1.13752484321594,66.804817199707,2.06
KIC 9002237,4.35008716583252,67.7995910644531,2.27
KIC 9288786,1.7441029548645,67.5075836181641,1.55
KIC 9040849,4.11881160736084,290.259094238281,3.59
KIC 8937021,5.66362619400024,66.8923034667969,1.57
KIC 9157908,9.41474628448486,75.3294219970703,3.37
KIC 8916492,4.02374601364136,69.2344512939453,3.61
KIC 11193447,0.312941908836365,66.8094711303711,1.76
KIC 11517719,2.4957811832428,68.3362426757813,4.32
KIC 11197126,4.49450635910034,67.7744064331055,1.76
KIC 12506351,1.22775864601135,66.7861022949219,2.29
KIC 7622486,2.27999520301819,66.6402435302734,5.78
KIC 7802136,10.9802446365356,70.1369934082031,3.81
KIC 7532973,2.14463591575623,66.9833602905273,4.14
KIC 7842610,0.971933484077454,66.8531494140625,1.61
KIC 4760746,15.0680341720581,296.549194335938,2.6
KIC 7751571,17.0421581268311,296.973083496094,6.72
KIC 9579499,7.94670343399048,73.7074508666992,2.18
KIC 7838655,2.11320161819458,289.328552246094,2.51
KIC 7770450,1.15780699253082,287.744781494141,2.56
KIC 7543649,3.58207035064697,288.515411376953,3.32
KIC 11858748,1.78098928928375,110.824630737305,2.1
KIC 7812167,17.7932453155518,298.355346679688,3.0
KIC 9692345,0.687891602516174,66.6635513305664,2.48
KIC 12062667,2.92928600311279,66.7195281982422,4.89
KIC 9602514,3.55670714378357,66.506233215332,8.31
KIC 12108312,0.705450773239136,66.8050079345703,1.84
KIC 11774387,0.520225882530212,111.145202636719,1.23
KIC 9719634,3.35159969329834,67.2775115966797,2.33
KIC 9641018,2.17815160751343,67.2022094726563,2.44
KIC 9784222,1.19730234146118,66.961067199707,1.28
KIC 9520668,1.39933228492737,66.6112976074219,1.53
KIC 4826110,1.3333888053894,67.1811676025391,1.43
KIC 9963461,10.5815830230713,116.007736206055,6.02
KIC 8081482,2.81945610046387,66.8687591552734,4.08
KIC 8113154,2.58688402175903,66.8156585693359,5.63
KIC 9940565,2.13932704925537,68.0610885620117,2.1
KIC 8111381,2.23379874229431,67.7203216552734,2.33
KIC 9899355,1.33256471157074,287.587554931641,4.03
KIC 9899280,1.33257722854614,66.3779830932617,4.23
KIC 5308663,0.784498989582062,288.580078125,1.72
KIC 5636648,0.466742306947708,66.9711380004883,1.04
KIC 5564247,1.72720384597778,288.367034912109,2.12
KIC 5210475,1.00891244411469,287.859222412109,1.47
KIC 5557821,2.92881488800049,289.284149169922,3.4
KIC 5629985,2.27189755439758,67.7939376831055,4.78
KIC 9898364,7.13235282897949,67.4724578857422,2.48
KIC 9895709,1.81894624233246,66.120246887207,1.68
KIC 4860932,3.09127998352051,67.7764663696289,4.1
KIC 5477805,5.00677299499512,67.5366134643555,2.18
KIC 5474733,0.883776307106018,66.6057510375977,1.65
KIC 11043136,2.62169909477234,64.8830413818359,1.55
KIC 11546211,1.09721112251282,64.5165786743164,1.59
KIC 4832197,0.947733402252197,70.1287231445313,1.88
KIC 5530882,5.08265590667725,65.9530792236328,3.3
KIC 11820830,12.7318935394287,71.7318725585938,3.75
KIC 4950232,0.979451298713684,65.4171371459961,1.0
KIC 11904734,12.6817235946655,65.6819763183594,2.09
KIC 8043714,6.81498575210571,67.2115783691406,2.77
KIC 6153672,3.36442494392395,64.6672515869141,1.28
KIC 5213902,1.19481885433197,65.1811294555664,1.44
KIC 2438513,8.3604793548584,71.8256607055664,6.81
KIC 9851271,8.48062324523926,68.8399429321289,5.86
KIC 11069176,15.3791036605835,76.4011001586914,4.62
KIC 5288570,1.72850966453552,64.8116912841797,3.92
KIC 7989422,7.47762775421143,66.4083786010742,2.59
KIC 8804455,2.39265823364258,66.782356262207,1.52
KIC 8914779,0.987293720245361,64.8951873779297,3.25
KIC 8126558,12.1915302276611,69.3311767578125,2.34
KIC 6142862,5.33449172973633,66.4376983642578,2.41
KIC 10232693,0.990514278411865,64.8419876098633,1.73
KIC 7515670,2.3037257194519,66.7643432617188,2.46
KIC 4055774,6.58820533752441,66.338493347168,5.24
KIC 6670075,0.759712517261505,64.7641372680664,1.35
KIC 12071037,6.09604120254517,68.0186080932617,8.39
KIC 4829935,16.9328727722168,65.1541519165039,1.63
KIC 10202759,0.872954189777374,64.4956970214844,1.07
KIC 10419312,2.49319291114807,65.6399917602539,2.77
KIC 11922678,3.51269769668579,66.8131790161133,3.07
KIC 10189557,2.93092823028564,64.9389419555664,2.49
KIC 9965184,8.11373901367188,69.6303329467773,3.68
KIC 9911882,1.59563612937927,69.1367797851563,1.35
KIC 8956706,8.38049411773682,67.747428894043,4.9
KIC 5097868,6.80247831344604,65.3982772827148,2.61
KIC 5078939,1.95859527587891,65.2593078613281,2.1
KIC 4459924,4.79162693023682,67.0443115234375,4.33
KIC 3946023,1.04549407958984,65.2717666625977,2.8
KIC 5545815,4.35379600524902,67.087532043457,1.65
KIC 11401822,1.08066070079803,64.8777770996094,4.58
KIC 6507427,4.74253749847412,66.1400985717773,1.0
KIC 5521300,18.135425567627,71.3176879882813,1.63
KIC 9887224,0.874626815319061,65.2592315673828,1.92
KIC 7542369,5.46086645126343,64.675666809082,2.03
KIC 8746295,6.85534763336182,69.0315628051758,2.16
KIC 10090257,2.2862606048584,66.5257797241211,7.62
KIC 5385439,12.4305267333984,74.3251800537109,18.3
KIC 5212220,1.08750104904175,64.7660293579102,1.48
KIC 9964748,1.18383693695068,64.8791580200195,1.6
KIC 5544903,7.57582759857178,71.2106018066406,2.6
KIC 5542983,4.76882076263428,65.1025924682617,1.65
KIC 5471574,0.962849974632263,65.1917266845703,3.39
KIC 5392702,12.2146911621094,74.3338470458984,6.22
KIC 8429566,3.73221468925476,64.9418411254883,1.81
KIC 4391348,1.96423447132111,64.6718826293945,2.43
KIC 5529738,0.759749710559845,64.8014907836914,3.18
KIC 7289162,5.26661682128906,64.6819534301758,2.37
KIC 3001885,2.67598581314087,66.7085189819336,2.18
KIC 5039129,1.31967294216156,65.0581283569336,2.31
KIC 10679583,3.54786729812622,66.7808837890625,2.4
KIC 10925113,11.7756805419922,75.7136993408203,2.48
KIC 5307858,1.867267370224,65.0820922851563,5.45
KIC 10415227,2.93241882324219,66.7424163818359,3.26
KIC 12216278,2.01952576637268,65.9207305908203,3.68
KIC 9159242,3.04447317123413,65.4787063598633,5.15
KIC 9842937,4.98851537704468,66.7494506835938,7.06
KIC 9474493,0.51258260011673,65.8052825927734,1.63
KIC 4551663,12.0777311325073,73.4593963623047,2.57
KIC 12016267,11.7494592666626,68.6830902099609,4.74
KIC 10407221,0.933743596076965,64.5168685913086,4.62
KIC 5991936,6.09752798080444,66.3116073608398,3.46
KIC 6705137,5.5971794128418,64.8701629638672,1.86
KIC 8885673,1.22872698307037,66.4970092773438,1.11
KIC 5956787,0.569136679172516,65.0187072753906,1.78
KIC 6351097,12.4918804168701,69.2956466674805,2.57
KIC 9996632,8.44363784790039,69.2426376342773,3.58
KIC 10527135,0.328687191009521,65.7691421508789,0.83
KIC 10031656,8.59085655212402,64.9383010864258,6.24
KIC 12061096,15.050500869751,74.5300827026367,1.84
KIC 6933567,9.08222103118896,72.6549072265625,2.1
KIC 9993529,0.7905433177948,64.8751678466797,1.14
KIC 11303815,1.70576989650726,66.1569137573242,1.26
KIC 6044553,0.532090723514557,64.9104537963867,2.31
KIC 2573056,0.631790101528168,65.5417098999023,1.13
KIC 11752908,6.38378143310547,65.2552108764648,1.78
KIC 12110786,1.1122225522995,64.8444137573242,1.58
KIC 3654095,1.30356681346893,66.0778274536133,1.14
